vertices,edges,bellman-ford time,dijkstra time
16,240,1.8511002440000002,0.2101710449999996
64,4032,4.457451258999999,0.08894373600000005
256,65280,14.184041993000001,0.05943605600000268
16,60,0.5982446370000005,0.14727529399999995
64,672,4.1811480570000015,0.177384859
256,8160,37.00780429800001,0.2383108329999999
16,32,0.08703938100001096,0.02096724099999392
64,128,1.2666025149999882,0.10785956499999827
256,512,20.164639195000007,0.5470563290000001
